ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5311319,HN170707,12/05/2005 12:00:00 PM,051XX W MONTROSE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,1624,016,45,15,06,,,2005,08/17/2015 03:03:40 PM,,,
5311937,HN168414,06/01/2003 12:00:00 AM,079XX S EBERHART AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0624,006,6,44,06,,,2003,08/17/2015 03:03:40 PM,,,
5315546,HN174737,03/01/2003 12:00:00 PM,014XX N KOLIN AVE,0275,CRIM SEXUAL ASSAULT,ATTEMPT AGG: OTHER,RESIDENCE,false,false,2534,025,37,23,02,,,2003,08/17/2015 03:03:40 PM,,,
5316820,HN173105,04/22/2003 03:30:00 PM,064XX S TALMAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0825,008,15,66,06,,,2003,08/17/2015 03:03:40 PM,,,
5324417,HN184334,11/01/2003 09:00:00 AM,073XX S SOUTH SHORE DR,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0334,003,7,43,06,,,2003,08/17/2015 03:03:40 PM,,,
5325239,HN185011,02/02/2005 12:00:00 PM,104XX S MARYLAND AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,0512,005,9,50,06,,,2005,08/17/2015 03:03:40 PM,,,
5328098,HM678140,10/23/2006 08:54:45 PM,006XX W PERSHING RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0925,009,11,60,16,,,2006,08/17/2015 03:03:40 PM,,,
5330024,HN188219,01/01/2002 12:00:00 AM,111XX S HOMAN AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2211,022,19,74,06,,,2002,08/17/2015 03:03:40 PM,,,
5331821,HM739093,11/25/2006 08:10:00 AM,016XX W 47TH ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0931,009,20,61,16,,,2006,08/17/2015 03:03:40 PM,,,
5337994,HN196429,02/25/2007 08:00:00 AM,074XX N ROGERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2422,024,49,1,14,,,2007,08/17/2015 03:03:40 PM,,,
5336799,HN186372,09/01/2005 11:00:00 PM,058XX S JUSTINE ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0713,007,15,67,17,,,2005,08/17/2015 03:03:40 PM,,,
5336602,HN190517,02/22/2007 03:00:00 PM,007XX E 51ST ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,true,false,0223,002,4,38,04B,,,2007,08/17/2015 03:03:40 PM,,,
5348739,HN202726,08/27/2004 03:00:00 PM,024XX N WASHTENAW AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1431,014,1,22,10,,,2004,08/17/2015 03:03:40 PM,,,
5364275,HN216767,09/11/2004 12:01:00 AM,052XX W LEXINGTON ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,1522,015,29,25,17,,,2004,08/17/2015 03:03:40 PM,,,
5363579,HN215935,09/21/2005 03:00:00 PM,0000X W WASHINGTON ST,1120,DECEPTIVE PRACTICE,FORGERY,GOVERNMENT BUILDING/PROPERTY,false,false,0113,001,42,32,10,,,2005,08/17/2015 03:03:40 PM,,,
5394003,HN240580,05/01/2004 12:00:00 AM,006XX N LA SALLE DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1832,018,42,8,06,,,2004,08/17/2015 03:03:40 PM,,,
5382103,HN231485,01/17/2005 03:00:00 PM,046XX W ROOSEVELT RD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,true,false,1131,011,24,25,06,,,2005,08/17/2015 03:03:40 PM,,,
5487064,HN308028,05/15/2005 12:00:00 AM,002XX E HURON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,HOSPITAL BUILDING/GROUNDS,true,false,1834,018,42,8,11,,,2005,08/17/2015 03:03:40 PM,,,
5382967,HN231931,12/01/2005 12:00:00 AM,084XX S WABASH AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0632,006,6,44,06,,,2005,08/17/2015 03:03:40 PM,,,
5388806,HN236943,02/01/2005 09:00:00 AM,037XX N WHIPPLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1733,017,33,16,26,,,2005,08/17/2015 03:03:40 PM,,,
5389309,HN237713,01/24/2005 12:00:00 AM,013XX N PULASKI RD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2534,025,27,23,06,,,2005,08/17/2015 03:03:40 PM,,,
5391990,HN237534,12/19/2005 12:01:00 AM,023XX N AUSTIN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2512,025,37,19,06,,,2005,08/17/2015 03:03:40 PM,,,
5394967,HN241367,01/01/2003 12:00:00 AM,014XX N FAIRFIELD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1423,014,26,24,06,,,2003,08/17/2015 03:03:40 PM,,,
5398546,HN239653,09/01/2004 12:01:00 AM,096XX S FOREST AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0511,005,6,49,06,,,2004,08/17/2015 03:03:40 PM,,,
5401822,HN243144,07/03/2005 12:00:00 PM,091XX S LOOMIS ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,2222,022,21,73,11,,,2005,08/17/2015 03:03:40 PM,,,
5399147,HN235908,02/01/2004 09:00:00 AM,076XX S INDIANA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0623,006,6,69,06,,,2004,08/17/2015 03:03:40 PM,,,
5404041,HN248903,02/10/2007 02:36:00 PM,005XX N BESSIE COLEMAN DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,false,false,1651,016,41,76,07,,,2007,02/04/2016 06:33:39 AM,,,
5420644,HN258167,12/17/2003 12:00:00 AM,034XX W MONROE ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1123,011,28,27,06,,,2003,08/17/2015 03:03:40 PM,,,
5428458,HN264811,01/01/2004 12:01:00 AM,052XX W MELROSE ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1634,016,30,15,02,,,2004,08/17/2015 03:03:40 PM,,,
5430203,HN265979,10/10/2004 12:00:00 PM,011XX W 17TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1233,012,25,31,06,,,2004,08/17/2015 03:03:40 PM,,,
5431452,HN265974,04/04/2004 08:05:00 PM,027XX S DEARBORN ST,2027,NARCOTICS,POSS: CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,2113,002,3,35,18,,,2004,08/17/2015 03:03:40 PM,,,
5436024,HN265268,07/03/2005 02:00:00 PM,078XX S PAULINA ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0611,006,17,71,06,,,2005,08/17/2015 03:03:40 PM,,,
5352553,HN196947,04/16/2003 11:00:00 PM,040XX E 134TH ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0433,004,10,55,17,,,2003,08/17/2015 03:03:40 PM,,,
5496519,HN314223,04/29/2004 08:30:00 AM,015XX W BARRY AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,1931,019,32,6,12,,,2004,08/17/2015 03:03:40 PM,,,
5496713,HN317441,05/01/2007 02:30:00 PM,019XX N CENTRAL AV OVERPASS,0890,THEFT,FROM BUILDING,ABANDONED BUILDING,false,false,2515,025,29,25,06,,,2007,08/17/2015 03:03:40 PM,,,
5497101,HL462170,07/04/2005 01:00:00 PM,028XX N CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1412,014,35,21,06,,,2005,08/17/2015 03:03:40 PM,,,
5504372,HN318166,07/01/2002 12:00:00 AM,080XX S PEORIA ST,0842,THEFT,AGG: FINANCIAL ID THEFT,APARTMENT,false,false,0621,006,21,71,06,,,2002,08/17/2015 03:03:40 PM,,,
5506175,HN324567,04/23/2007 08:00:00 AM,045XX S DAN RYAN LOCAL OB,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,0935,009,3,37,11,,,2007,08/17/2015 03:03:40 PM,,,
5510663,HN329256,04/15/2005 12:00:00 AM,048XX W BERENICE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1634,016,45,15,06,,,2005,08/17/2015 03:03:40 PM,,,
5511483,HN328361,04/11/2002 12:00:00 PM,097XX S AVENUE L,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0432,004,10,52,06,,,2002,08/17/2015 03:03:40 PM,,,
5512219,HN329630,06/01/2002 09:00:00 AM,001XX N LA SALLE ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,false,false,0113,001,42,32,06,,,2002,08/17/2015 03:03:40 PM,,,
5516922,HL788740,12/14/2005 12:05:00 PM,029XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1124,011,2,27,18,,,2005,08/17/2015 03:03:40 PM,,,
5517028,HL810314,12/26/2005 02:20:00 PM,002XX N LARAMIE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,1523,015,28,25,18,,,2005,08/17/2015 03:03:40 PM,,,
5517329,HL810104,12/26/2005 03:00:00 PM,056XX S NORMAL BLVD,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,0711,007,3,68,18,,,2005,08/17/2015 03:03:40 PM,,,
5517449,HL788195,12/14/2005 01:45:00 AM,079XX S COTTAGE GROVE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0624,006,8,44,18,,,2005,08/17/2015 03:03:40 PM,,,
5517842,HN327994,06/01/2003 04:00:00 PM,088XX S GREENWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0412,004,8,47,11,,,2003,08/17/2015 03:03:40 PM,,,
5530490,HN344970,12/15/2002 09:00:00 AM,028XX N HAMLIN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2523,025,30,21,06,,,2002,08/17/2015 03:03:40 PM,,,
5534772,HN342497,07/06/2005 12:00:00 PM,008XX N LAKE SHORE DR,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1833,018,42,8,06,,,2005,08/17/2015 03:03:40 PM,,,
5532367,HN341769,09/09/2004 01:50:00 PM,054XX S WASHTENAW AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0911,009,14,63,06,,,2004,08/17/2015 03:03:40 PM,,,
5536431,HN346459,03/04/2003 08:00:00 AM,066XX S ELLIS AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0321,003,5,42,17,,,2003,08/17/2015 03:03:40 PM,,,
5540419,HN350980,10/15/2005 12:01:00 AM,030XX N CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1412,014,35,21,06,,,2005,08/17/2015 03:03:40 PM,,,
5542411,HN352630,08/25/2002 09:00:00 AM,031XX N LUNA AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2514,025,30,19,06,,,2002,08/17/2015 03:03:40 PM,,,
5565679,HN364284,11/01/2002 11:59:00 PM,016XX N LOWELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2534,025,30,23,11,,,2002,08/17/2015 03:03:40 PM,,,
5444299,HN275314,12/01/2005 09:00:00 AM,003XX W MONROE ST,1120,DECEPTIVE PRACTICE,FORGERY,MEDICAL/DENTAL OFFICE,false,false,0112,001,2,32,10,,,2005,08/17/2015 03:03:40 PM,,,
5448219,HN279243,01/01/2004 12:01:00 AM,042XX W DIVISION ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1111,011,37,23,06,,,2004,08/17/2015 03:03:40 PM,,,
5450881,HN281694,01/01/2005 12:01:00 AM,045XX N LONG AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1623,016,45,15,20,,,2005,08/17/2015 03:03:40 PM,,,
5455673,HN284678,03/01/2004 12:00:00 PM,071XX S KIMBARK AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0324,003,5,43,06,,,2004,08/17/2015 03:03:40 PM,,,
5461684,HN286370,08/01/2005 12:00:00 AM,037XX W 86TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0834,008,18,70,06,,,2005,08/17/2015 03:03:40 PM,,,
5486377,HN307986,04/24/2003 12:01:00 AM,064XX N CLAREMONT AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,2412,024,50,2,02,,,2003,08/17/2015 03:03:40 PM,,,
5576624,HN385747,06/04/2007 08:30:00 AM,018XX N HALSTED ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),false,false,1813,018,43,7,07,,,2007,08/17/2015 03:03:40 PM,,,
5576687,HN377510,07/01/2005 12:05:00 AM,075XX S UNION AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,false,false,0621,006,17,68,20,,,2005,08/17/2015 03:03:40 PM,,,
5577364,HN385888,10/01/2005 12:00:00 AM,070XX W 64TH PL,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0812,008,23,64,06,,,2005,08/17/2015 03:03:40 PM,,,
5578361,HN386113,01/01/2005 12:01:00 AM,049XX N SHERIDAN RD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2024,020,46,3,06,,,2005,08/17/2015 03:03:40 PM,,,
5578943,HN386418,01/01/2005 12:01:00 AM,016XX W WABANSIA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1433,014,1,24,06,,,2005,08/17/2015 03:03:40 PM,,,
5582257,HK787199,12/03/2004 12:52:00 PM,012XX W 78TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0612,006,17,71,18,,,2004,08/17/2015 03:03:40 PM,,,
5584421,HL657789,10/06/2005 06:25:00 PM,004XX N RIDGEWAY AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1122,011,27,23,26,,,2005,08/17/2015 03:03:40 PM,,,
5584122,HK703552,10/22/2004 08:23:00 PM,062XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,0313,003,20,42,18,,,2004,08/17/2015 03:03:40 PM,,,
5584287,HK776472,11/27/2004 09:50:00 PM,029XX N HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1932,019,44,6,18,,,2004,08/17/2015 03:03:40 PM,,,
5584472,HL585975,09/01/2005 07:42:20 PM,117XX S LOWE AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0524,005,34,53,18,,,2005,08/17/2015 03:03:40 PM,,,
5584810,HL691049,10/23/2005 04:07:00 PM,101XX S PRAIRIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",true,false,0511,005,9,49,18,,,2005,08/17/2015 03:03:40 PM,,,
5584897,HL604772,09/11/2005 04:30:00 AM,015XX N FREMONT ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,1822,018,32,8,16,,,2005,08/17/2015 03:03:40 PM,,,
5585201,HN392102,03/28/2004 03:00:00 PM,035XX W POLK ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1133,011,24,27,06,,,2004,08/17/2015 03:03:40 PM,,,
5600715,HN408940,12/25/2004 12:01:00 AM,079XX S MARQUETTE AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0422,004,7,46,20,,,2004,08/17/2015 03:03:40 PM,,,
5590467,HN397054,12/21/2005 10:00:00 PM,079XX S MARQUETTE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0422,004,7,46,17,,,2005,08/17/2015 03:03:40 PM,,,
5592670,HN400245,03/15/2004 09:00:00 AM,022XX N MAJOR AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2515,025,37,19,06,,,2004,08/17/2015 03:03:40 PM,,,
5595628,HN402937,03/12/2002 12:00:00 AM,045XX N CENTRAL PARK AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1723,017,33,14,06,,,2002,08/17/2015 03:03:40 PM,,,
5597052,HN400349,03/20/2005 12:01:00 AM,046XX W GRACE ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1731,017,38,15,06,,,2005,08/17/2015 03:03:40 PM,,,
5597881,HN398400,06/01/2003 09:00:00 AM,015XX N KILDARE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2534,025,37,23,06,,,2003,08/17/2015 03:03:40 PM,,,
5604693,HN399999,09/14/2005 08:40:00 AM,079XX S EVANS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0624,006,6,44,18,,,2005,08/17/2015 03:03:40 PM,,,
5606224,HN411288,08/03/2002 12:00:00 PM,025XX E 79TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0421,004,7,43,06,,,2002,08/17/2015 03:03:40 PM,,,
5610671,HM196989,02/23/2006 04:32:03 PM,002XX E GARFIELD BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,0232,002,3,40,26,,,2006,08/17/2015 03:03:40 PM,,,
5610061,HN415243,04/16/2004 07:30:00 PM,039XX N MERRIMAC AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1633,016,38,17,17,,,2004,08/17/2015 03:03:40 PM,,,
5610630,HM398139,06/06/2006 03:37:46 PM,037XX S STATE ST,0810,THEFT,OVER $500,STREET,false,false,0211,002,3,35,06,,,2006,08/17/2015 03:03:40 PM,,,
5610775,HM530616,08/09/2006 09:41:36 PM,048XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0224,002,3,38,08B,,,2006,08/17/2015 03:03:40 PM,,,
5625222,HN418223,05/10/2002 12:00:00 AM,070XX S CLAREMONT AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0832,008,17,66,06,,,2002,08/17/2015 03:03:40 PM,,,
5623461,HN431689,01/01/2004 12:00:00 AM,001XX N LONG AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1523,015,28,25,06,,,2004,08/17/2015 03:03:40 PM,,,
5624819,HN428099,11/26/2005 12:01:00 AM,053XX S FRANCISCO AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0911,009,14,63,06,,,2005,08/17/2015 03:03:40 PM,,,
5632438,HN441378,03/20/2004 09:00:00 AM,073XX S SOUTH SHORE DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0334,003,7,43,06,,,2004,08/17/2015 03:03:40 PM,,,
5632824,HN441617,09/26/2003 08:00:00 AM,052XX W CONGRESS PKWY,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,1522,015,29,25,06,,,2003,08/17/2015 03:03:40 PM,,,
5639362,HN448823,07/05/2005 11:20:00 PM,030XX S KEDZIE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,VEHICLE NON-COMMERCIAL,true,false,1032,010,12,30,08B,,,2005,08/17/2015 03:03:40 PM,,,
5642603,HM589746,09/08/2006 06:17:00 PM,038XX W MONROE ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1122,011,28,26,26,,,2006,08/17/2015 03:03:40 PM,,,
5647525,HN457644,05/02/2005 09:00:00 AM,079XX S ESCANABA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0422,004,7,46,06,,,2005,08/17/2015 03:03:40 PM,,,
5649664,HN459316,01/01/2005 12:00:00 AM,092XX S SAGINAW AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,STREET,false,false,0423,004,7,48,06,,,2005,08/17/2015 03:03:40 PM,,,
5659290,HL263677,03/30/2005 06:10:00 AM,064XX N CLARK ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,2432,024,40,1,26,,,2005,08/17/2015 03:03:40 PM,,,
5659792,HN469257,08/22/2005 12:01:00 AM,031XX S KOMENSKY AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1031,010,22,30,06,,,2005,08/17/2015 03:03:40 PM,,,
5565129,HN374062,10/01/2005 08:00:00 AM,006XX W MADISON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0111,001,42,28,06,,,2005,08/17/2015 03:03:40 PM,,,
5568384,HN371759,05/29/2007 12:05:00 PM,039XX W MC LEAN AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2525,025,30,20,08B,,,2007,08/17/2015 03:03:40 PM,,,
5569260,HL493886,07/18/2005 10:00:00 PM,024XX N LOTUS AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2515,025,30,19,06,,,2005,08/17/2015 03:03:40 PM,,,
5570448,HN378133,10/20/2004 09:00:00 AM,011XX W BARRY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1932,019,44,6,11,,,2004,08/17/2015 03:03:40 PM,,,
5679361,HN482092,12/31/2005 11:59:00 PM,021XX W GARFIELD BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0715,007,15,67,06,,,2005,08/17/2015 03:03:40 PM,,,
5685424,HN484070,11/03/2005 02:00:00 PM,012XX N ASHLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,1433,014,1,24,11,,,2005,08/17/2015 03:03:40 PM,,,
5801386,HN610800,08/06/2005 12:01:00 AM,069XX W SUMMERDALE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1613,016,41,10,06,,,2005,08/17/2015 03:03:40 PM,,,
5690325,HN498298,07/05/2004 09:00:00 AM,034XX N PONTIAC AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1631,016,36,17,06,,,2004,08/17/2015 03:03:40 PM,,,
5690961,HN496090,08/23/2004 12:00:00 PM,041XX S ELLIS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2123,002,4,36,06,,,2004,08/17/2015 03:03:40 PM,,,
5696174,HN504593,05/24/2004 08:00:00 AM,016XX W GRAND AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1324,012,26,24,06,,,2004,08/17/2015 03:03:40 PM,,,
5696786,HN505018,07/01/2002 09:00:00 AM,020XX W CULLOM AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1912,019,47,5,06,,,2002,08/17/2015 03:03:40 PM,,,
5709083,HL537863,08/09/2005 10:40:00 AM,013XX S FAIRFIELD AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1023,010,28,29,18,,,2005,08/17/2015 03:03:40 PM,,,
5718190,HN526586,10/13/2005 01:00:00 AM,004XX E NORTH WATER ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,BANK,false,false,1834,018,42,8,11,,,2005,08/17/2015 03:03:40 PM,,,
5726850,HN534505,12/04/2004 08:00:00 AM,003XX E 117TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0532,005,9,53,06,,,2004,08/17/2015 03:03:40 PM,,,
5727969,HN536388,01/01/2005 12:00:00 AM,006XX E 38TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0212,002,4,36,06,,,2005,08/17/2015 03:03:40 PM,,,
5752761,HN561039,08/01/2005 12:00:00 AM,061XX S DREXEL AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,0313,003,20,42,20,,,2005,08/17/2015 03:03:40 PM,,,
5753618,HN560989,08/30/2007 03:30:00 PM,014XX S EMERALD AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,1232,012,25,28,05,,,2007,08/17/2015 03:03:40 PM,,,
5758511,HN568511,01/01/2002 12:01:00 AM,066XX S SACRAMENTO AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0831,008,15,66,02,,,2002,08/17/2015 03:03:40 PM,,,
5760983,HN549365,08/12/2003 10:00:00 AM,041XX W 83RD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0834,008,13,70,06,,,2003,08/17/2015 03:03:40 PM,,,
5761834,HN569720,09/04/2002 12:01:00 AM,038XX W 76TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,0833,008,18,70,20,,,2002,08/17/2015 03:03:40 PM,,,
5767394,HN577457,09/15/2004 12:00:00 AM,041XX S WABASH AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0214,002,3,38,06,,,2004,08/17/2015 03:03:40 PM,,,
5668102,HN468732,08/08/2005 12:00:00 AM,087XX S HOUSTON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0424,004,10,46,06,,,2005,08/17/2015 03:03:40 PM,,,
5862578,HL367711,05/20/2005 01:19:00 PM,055XX W CONGRESS PKWY,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1522,015,29,25,18,,,2005,08/17/2015 03:03:40 PM,,,
5772293,HN580831,03/26/2004 07:00:00 PM,060XX W BELMONT AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,OTHER,false,false,1633,016,36,17,12,,,2004,08/17/2015 03:03:40 PM,,,
5778526,HN588349,11/15/2003 12:00:00 AM,047XX N MALDEN ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2311,019,46,3,06,,,2003,08/17/2015 03:03:40 PM,,,
